global_id,timestamp,f1,f2,f3,f4,f5,class_0,class_1,class_2
687,18,-0.519287,0.341156,-0.011941,0.066131,0.097400,1,1,0
733,19,-0.482909,0.374094,-0.041734,0.010022,0.027840,1,1,0
748,19,-0.485974,0.338311,-0.162139,-0.009765,0.041555,1,1,0
746,19,-0.576885,0.335169,-0.167890,-0.023458,-0.154213,1,1,0
736,19,-0.438703,0.355565,0.049062,-0.040648,-0.058070,1,1,0
722,19,-0.440807,0.396130,-0.014904,-0.043606,-0.011267,1,1,0
750,19,-0.538821,0.281600,-0.074800,-0.170712,0.010844,1,1,0
758,19,-0.528480,0.290289,-0.088907,-0.059937,-0.052312,1,1,0
742,19,-0.542492,0.385320,-0.148030,-0.133196,-0.067002,1,1,0
739,19,-0.338054,0.484403,-0.035818,-0.014407,-0.061874,1,0,0
745,19,-0.500871,0.368281,-0.049490,-0.018568,-0.018322,1,1,0
749,19,-0.479516,0.258182,-0.151811,-0.048170,-0.041229,1,1,0
732,19,-0.395390,0.476704,-0.109492,-0.009596,0.019126,1,0,0
729,19,-0.484254,0.277356,-0.043854,-0.069233,0.088045,1,1,0
738,19,-0.441533,0.413213,-0.018827,-0.055199,0.028879,1,1,0
756,19,-0.581841,0.350312,-0.120048,-0.042954,-0.121730,1,1,0
752,19,-0.451070,0.333834,-0.128875,-0.033918,-0.072208,1,1,0
720,19,-0.551564,0.434486,-0.001593,-0.016796,0.008882,1,1,0
759,19,-0.477510,0.297072,-0.114556,-0.076329,-0.044293,1,1,0
724,19,-0.531363,0.313843,-0.085408,-0.048262,-0.045639,1,1,0
751,19,-0.553800,0.339396,-0.063245,-0.043408,-0.068308,1,1,0
728,19,-0.452426,0.401294,-0.028214,0.016375,0.062223,1,1,0
727,19,-0.466710,0.394131,-0.063009,0.002914,-0.034759,1,1,0
741,19,-0.579124,0.305150,-0.121434,-0.128955,-0.042709,1,1,0
754,19,-0.576446,0.374845,-0.038867,0.024145,-0.091253,1,1,0
725,19,-0.491152,0.342806,-0.112404,0.033103,0.040773,1,1,0
726,19,-0.493660,0.330220,-0.057773,-0.140946,0.058390,1,1,0
734,19,-0.427161,0.346168,-0.044222,-0.030941,0.046160,1,1,0
744,19,-0.529439,0.344789,-0.115646,-0.096228,-0.044257,1,1,0
757,19,-0.458023,0.390365,-0.162768,-0.005678,-0.083027,1,1,0
723,19,-0.418203,0.390860,-0.038593,0.036003,0.009378,1,1,0
743,19,-0.539174,0.344272,-0.151324,-0.084963,-0.083590,1,1,0
755,19,-0.492679,0.326080,-0.110240,0.025694,-0.119526,1,1,0
747,19,-0.538893,0.317590,-0.145933,-0.072511,-0.081221,1,1,0
737,19,-0.470674,0.377285,-0.007497,-0.046998,-0.056106,1,1,0
730,19,-0.416396,0.312775,0.036742,0.033949,-0.004979,1,1,0
731,19,-0.438901,0.381556,-0.098895,0.015444,0.010924,1,1,0
740,19,-0.519054,0.269955,-0.055270,-0.078830,0.001497,1,1,0
721,19,-0.390783,0.477845,-0.043875,-0.042389,0.074577,1,0,0
753,19,-0.514998,0.289785,-0.058505,-0.124773,-0.070187,1,1,0
735,19,-0.511183,0.336846,0.061609,0.088909,0.039287,1,1,0
791,20,-0.468252,0.433847,-0.073422,-0.051996,-0.023090,1,1,0
761,20,-0.434924,0.409637,0.031626,-0.021568,0.033346,1,1,0
781,20,-0.469252,0.351108,-0.029379,-0.104067,-0.090118,1,1,0
760,20,-0.417451,0.366239,-0.020230,-0.005501,-0.025865,1,1,0
780,20,-0.481574,0.172971,-0.048977,-0.145157,-0.136778,0,1,0
797,20,-0.535613,0.278005,-0.050949,-0.193134,-0.117666,1,1,0
798,20,-0.400707,0.404992,-0.107173,-0.058703,-0.059930,1,1,0
762,20,-0.512395,0.394150,-0.016223,-0.040322,-0.001089,1,1,0
786,20,-0.617504,0.360254,-0.018820,-0.204971,-0.034615,0,1,0
790,20,-0.466788,0.296501,-0.146055,-0.061896,-0.105846,1,1,0
788,20,-0.527277,0.415958,0.013622,0.029911,-0.035670,1,1,0
794,20,-0.497705,0.339797,-0.144699,-0.035608,-0.025413,1,1,0
792,20,-0.530052,0.274909,-0.045324,-0.078437,-0.052322,1,1,0
779,20,-0.513273,0.326781,-0.025455,0.034346,0.039880,1,1,0
763,20,-0.349803,0.472517,-0.001027,-0.020075,0.088539,1,0,0
785,20,-0.516478,0.197540,-0.046552,-0.084742,-0.014034,0,1,0
765,20,-0.442092,0.426478,-0.101963,-0.031898,0.026096,1,1,0
799,20,-0.530115,0.274678,-0.162755,-0.127322,-0.018909,1,1,0
773,20,-0.415733,0.446987,-0.021216,0.024134,0.067387,1,0,0
775,20,-0.546643,0.404803,0.121286,0.067405,-0.036492,1,1,0
793,20,-0.573502,0.378391,-0.078105,-0.042491,-0.014820,1,1,0
774,20,-0.422654,0.496158,0.010500,-0.045375,0.064060,1,0,0
795,20,-0.526921,0.260062,-0.145238,-0.069543,-0.074182,0,1,0
772,20,-0.410736,0.394263,0.070040,0.033329,0.074247,1,1,0
764,20,-0.416014,0.346634,0.055336,0.023408,-0.013089,1,1,0
784,20,-0.555070,0.375326,-0.051794,-0.151807,-0.028603,1,1,0
766,20,-0.432549,0.466297,-0.060569,-0.025455,-0.018989,1,0,0
767,20,-0.445569,0.472370,-0.033230,-0.044883,0.094995,1,0,0
769,20,-0.525052,0.377143,0.015481,0.003110,0.097332,1,1,0
776,20,-0.485211,0.419987,-0.076022,0.005916,0.022301,1,1,0
768,20,-0.465475,0.375637,0.009832,-0.019125,0.091621,1,1,0
796,20,-0.654974,0.266153,-0.058007,0.006967,-0.119181,0,1,0
777,20,-0.437068,0.373618,-0.076907,-0.015187,0.023433,1,1,0
789,20,-0.526891,0.425022,-0.058292,0.022503,-0.077356,1,1,0
770,20,-0.479393,0.410467,-0.041098,-0.042891,0.011704,1,1,0
778,20,-0.364965,0.320294,0.010418,0.062773,-0.080115,1,0,0
771,20,-0.394819,0.327738,-0.029389,0.055707,-0.000633,1,1,0
783,20,-0.488494,0.234780,-0.199741,-0.029175,-0.066261,0,1,0
782,20,-0.642435,0.307682,-0.033066,-0.031399,-0.099134,0,1,0
787,20,-0.579674,0.328599,-0.117095,-0.113179,-0.019048,0,1,0
817,21,-0.409242,0.394066,-0.023820,-0.038046,0.079316,1,1,0
812,21,-0.363112,0.327339,-0.001339,-0.001114,0.034797,1,1,0
829,21,-0.470707,0.379552,-0.032255,-0.057605,0.001161,1,1,0
825,21,-0.434158,0.328933,-0.175420,-0.103806,-0.003818,1,1,0
834,21,-0.504126,0.355253,-0.136825,-0.086533,-0.092690,1,1,0
818,21,-0.405536,0.385451,0.041176,-0.008645,0.053806,1,1,0
835,21,-0.482627,0.292631,-0.134338,-0.131693,0.017399,1,1,0
836,21,-0.426353,0.347921,-0.163322,-0.059800,-0.073750,1,1,0
807,21,-0.477720,0.335793,-0.002694,0.091703,-0.017147,1,1,0
801,21,-0.402294,0.435193,-0.046595,0.054851,-0.003905,1,0,0
819,21,-0.359499,0.388228,-0.003631,-0.047739,0.043070,1,0,0
839,21,-0.523045,0.408502,-0.127264,-0.032608,-0.129678,1,1,0
816,21,-0.357127,0.368194,-0.149454,0.040914,0.055948,1,0,0
824,21,-0.398144,0.295191,-0.087280,-0.011315,-0.020099,1,1,0
823,21,-0.561488,0.302906,-0.077467,-0.097487,-0.055469,0,1,0
800,21,-0.464708,0.408148,-0.031245,-0.038016,0.094703,1,1,0
810,21,-0.486227,0.364673,-0.025474,0.030881,0.076631,1,1,0
808,21,-0.448937,0.352438,-0.043364,-0.000002,0.070524,1,1,0
811,21,-0.381107,0.404175,-0.029472,0.067306,0.093888,1,1,0
826,21,-0.432161,0.332797,-0.000731,-0.017479,-0.081866,1,1,0
813,21,-0.445485,0.487377,-0.117760,0.051901,-0.044529,1,0,0
802,21,-0.430073,0.334609,-0.003709,-0.001737,0.087214,1,1,0
815,21,-0.431622,0.462883,-0.058389,0.073012,0.072569,1,0,0
804,21,-0.439831,0.446715,0.043069,0.028591,0.001308,1,1,0
830,21,-0.444500,0.334350,-0.145681,-0.063502,-0.095513,1,1,0
809,21,-0.368182,0.479220,-0.017000,-0.058156,-0.013766,1,0,0
805,21,-0.368261,0.417132,-0.037108,0.041283,0.055763,1,0,0
833,21,-0.443495,0.443359,-0.025206,-0.136175,-0.066316,1,1,0
822,21,-0.557968,0.292328,-0.071119,-0.076282,-0.004556,0,1,0
831,21,-0.553512,0.290135,-0.075582,-0.032458,-0.101090,0,1,0
814,21,-0.444246,0.385043,-0.034323,-0.043618,-0.013423,1,1,0
806,21,-0.311895,0.428841,-0.082338,0.001353,0.061781,1,0,0
832,21,-0.534800,0.310372,-0.062693,-0.081401,-0.061326,1,1,0
837,21,-0.437315,0.390979,-0.080076,-0.104555,-0.033882,1,1,0
827,21,-0.566816,0.278006,-0.137650,-0.134650,-0.081625,0,1,0
820,21,-0.527612,0.313627,-0.075735,-0.018622,-0.029578,1,1,0
838,21,-0.518110,0.285983,-0.173515,-0.108986,-0.090661,0,1,0
828,21,-0.533212,0.336602,-0.059419,-0.007291,-0.035835,1,1,0
803,21,-0.465143,0.389243,-0.024216,0.054635,0.058987,1,1,0
821,21,-0.534034,0.329696,-0.091817,-0.043792,0.132834,1,1,0
854,22,-0.415033,0.423516,0.067374,0.019666,0.023920,1,1,0
870,22,-0.441511,0.280053,-0.191723,-0.080768,-0.085104,1,1,0
851,22,-0.317625,0.370508,-0.071571,0.048094,0.069886,1,0,0
841,22,-0.367292,0.410534,-0.005717,0.103990,0.072695,1,0,0
853,22,-0.418410,0.411728,0.008274,0.019975,0.030900,1,1,0
867,22,-0.399005,0.278216,-0.137079,-0.008454,-0.069399,1,1,0
859,22,-0.345251,0.473981,0.011540,0.104205,0.128626,1,0,0
874,22,-0.446607,0.345640,-0.061782,-0.037317,-0.063686,1,1,0
878,22,-0.552686,0.241434,-0.063138,-0.121931,0.133381,0,1,0
844,22,-0.456824,0.353795,0.008763,0.026518,0.105865,1,1,0
858,22,-0.438551,0.368769,-0.026437,-0.013597,-0.035412,1,1,0
845,22,-0.401563,0.455380,-0.010791,-0.069186,0.022463,1,0,0
843,22,-0.427527,0.369390,-0.018743,0.012505,0.036841,1,1,0
865,22,-0.559065,0.298598,-0.117783,-0.116411,-0.059964,0,1,0
861,22,-0.504802,0.402811,-0.079189,-0.142597,-0.148349,1,1,0
850,22,-0.422063,0.298630,-0.090881,0.040611,-0.003546,1,1,0
872,22,-0.487147,0.382683,-0.115696,-0.040440,-0.026320,1,1,0
848,22,-0.376059,0.411811,0.062704,-0.072116,0.064624,1,0,0
840,22,-0.340682,0.420547,0.005521,0.020944,-0.021688,1,0,0
875,22,-0.445922,0.220572,-0.103262,-0.095638,-0.025397,0,1,0
842,22,-0.465886,0.322984,-0.012664,0.021394,0.189616,1,1,0
866,22,-0.485112,0.376296,-0.097796,-0.045701,-0.086495,1,1,0
862,22,-0.586652,0.375543,-0.050770,-0.018977,-0.070298,0,1,0
871,22,-0.506551,0.286600,-0.095776,-0.047033,-0.097121,0,1,0
860,22,-0.485562,0.300703,-0.041254,-0.015840,-0.062196,1,1,0
849,22,-0.438771,0.383652,-0.030224,0.055489,0.109607,1,1,0
857,22,-0.447868,0.383494,0.004977,-0.074959,0.081286,1,1,0
864,22,-0.529161,0.288160,-0.128955,-0.080542,0.023098,0,1,0
856,22,-0.352834,0.425956,0.005538,0.096012,-0.043598,1,0,0
879,22,-0.597248,0.363704,-0.052970,0.032325,-0.117355,0,1,0
847,22,-0.433450,0.458520,-0.013012,-0.009778,0.050510,1,1,0
877,22,-0.548942,0.395136,-0.146008,-0.029303,-0.025786,0,1,0
869,22,-0.431419,0.333310,0.012681,-0.166274,0.014509,1,1,0
846,22,-0.464107,0.387287,0.092048,0.048112,0.093596,1,1,0
876,22,-0.588622,0.341073,-0.206639,-0.025847,0.066445,0,1,0
852,22,-0.429746,0.337953,-0.061728,0.065025,-0.030705,1,1,0
868,22,-0.628345,0.336979,-0.074024,-0.153687,0.010778,0,1,0
855,22,-0.414771,0.477814,-0.043181,0.091074,0.048797,1,0,0
873,22,-0.494695,0.363196,-0.083624,-0.095559,0.032226,1,1,0
863,22,-0.498809,0.392656,-0.071495,-0.003708,-0.073740,1,1,0
908,23,-0.409175,0.160116,-0.093644,-0.081160,0.025441,0,1,0
918,23,-0.548520,0.391139,-0.069091,-0.063416,0.010581,0,1,0
894,23,-0.428936,0.283348,-0.022075,-0.022335,0.134026,1,1,0
904,23,-0.527869,0.396783,-0.144895,0.005535,-0.166036,0,1,0
907,23,-0.458567,0.252720,-0.009961,-0.044012,-0.072322,0,1,0
890,23,-0.351724,0.357419,-0.042237,0.068342,0.027763,1,0,0
889,23,-0.396611,0.382259,0.047247,0.018174,0.079615,1,1,0
905,23,-0.549434,0.372966,-0.081810,-0.053785,0.004707,0,1,0
900,23,-0.523206,0.351258,-0.114224,0.033224,-0.074227,0,1,0
919,23,-0.501706,0.380830,-0.020429,-0.127886,-0.002111,1,1,0
913,23,-0.445796,0.283484,-0.090751,-0.040116,0.087646,1,1,0
882,23,-0.397889,0.535129,0.050164,0.088385,-0.131045,1,0,0
897,23,-0.416610,0.348600,0.020400,-0.033888,-0.023119,1,1,0
893,23,-0.308826,0.490662,0.062104,-0.033629,0.123928,1,0,0
891,23,-0.344208,0.347015,0.025282,-0.033044,0.031700,1,0,0
895,23,-0.333623,0.439883,-0.013939,0.017313,0.104183,1,0,0
883,23,-0.422709,0.372815,-0.002164,-0.021436,0.081770,1,1,0
912,23,-0.441706,0.410461,-0.125613,-0.056905,-0.009189,1,1,0
906,23,-0.515934,0.270674,-0.037384,-0.102659,-0.019449,0,1,0
910,23,-0.504261,0.285164,-0.071792,-0.026568,-0.051013,0,1,0
896,23,-0.360511,0.410356,0.026596,0.017230,0.037869,1,0,0
915,23,-0.519851,0.314012,-0.098879,-0.144338,-0.111986,0,1,0
880,23,-0.515887,0.375761,-0.013743,0.007449,0.029186,1,1,0
899,23,-0.405715,0.471897,-0.069021,0.059090,0.052234,1,0,0
884,23,-0.364235,0.368902,0.026222,0.092762,-0.044666,1,1,0
916,23,-0.506743,0.287255,-0.056845,-0.089883,-0.040146,0,1,0
914,23,-0.493000,0.306396,-0.118744,-0.137913,-0.054838,0,1,0
898,23,-0.341731,0.439738,-0.040029,0.015863,-0.002051,1,0,0
901,23,-0.516212,0.306278,-0.030391,-0.081620,-0.040310,0,1,0
909,23,-0.494384,0.295669,-0.098619,-0.038685,-0.058449,0,1,0
887,23,-0.325848,0.438614,-0.022677,-0.022071,0.017833,1,0,0
903,23,-0.446538,0.337324,-0.051133,-0.034460,0.011983,1,1,0
892,23,-0.332792,0.428879,-0.038963,0.072571,0.062006,1,0,0
886,23,-0.277282,0.334572,0.019435,-0.019073,0.029700,1,0,0
902,23,-0.446556,0.262835,-0.246205,-0.007520,-0.047662,0,1,0
885,23,-0.368015,0.393488,0.013759,-0.000566,0.078064,1,0,0
881,23,-0.241995,0.423421,-0.029451,0.150372,0.054390,1,0,0
888,23,-0.343818,0.353675,-0.055200,0.062572,0.154143,1,0,0
917,23,-0.443841,0.315834,-0.045724,-0.029850,-0.079565,1,1,0
911,23,-0.422800,0.284263,-0.073267,-0.055318,-0.156464,1,1,0
929,24,-0.368967,0.318380,0.044275,0.119383,0.084205,1,1,0
922,24,-0.395797,0.354052,-0.004293,0.110629,0.056291,1,1,0
944,24,-0.519223,0.326633,-0.145198,-0.133217,0.004849,0,1,0
948,24,-0.531127,0.260935,-0.063310,0.000879,-0.067721,0,1,0
947,24,-0.442627,0.329630,-0.137765,-0.045968,-0.058582,1,1,0
931,24,-0.420622,0.421110,-0.094600,0.073749,0.046020,1,1,0
934,24,-0.405582,0.327123,0.019712,-0.000294,0.067664,1,1,0
946,24,-0.551159,0.361931,-0.051941,-0.129649,0.043905,0,1,0
949,24,-0.499159,0.277224,-0.091640,-0.106130,-0.075376,0,1,0
943,24,-0.523717,0.375483,-0.138817,-0.077033,-0.014605,0,1,0
951,24,-0.523548,0.262725,-0.047275,-0.072581,-0.096106,0,1,0
941,24,-0.516440,0.331224,-0.076131,-0.089520,-0.087562,0,1,0
954,24,-0.364851,0.341991,-0.093463,-0.036667,-0.059549,1,1,0
939,24,-0.329716,0.382233,0.009539,-0.017733,0.117325,1,0,0
932,24,-0.418879,0.428172,0.042805,0.011994,0.056584,1,1,0
942,24,-0.456529,0.347868,-0.031379,-0.159257,0.039587,1,1,0
926,24,-0.347657,0.386409,0.019427,-0.033798,0.012492,1,0,0
936,24,-0.318951,0.335841,-0.035045,0.068855,0.055349,1,0,0
945,24,-0.468266,0.292910,-0.117149,-0.096421,-0.053579,1,1,0
928,24,-0.334329,0.355906,-0.030020,0.009954,-0.030332,1,0,0
955,24,-0.497538,0.229331,0.020331,-0.052653,-0.011262,0,1,0
923,24,-0.288183,0.417278,0.051213,0.103665,0.012127,1,0,0
935,24,-0.407564,0.416361,0.101811,-0.005014,0.085349,1,1,0
927,24,-0.256676,0.376008,0.034996,-0.020104,0.043849,1,0,0
952,24,-0.507385,0.435887,0.007509,-0.003219,-0.001956,0,1,0
958,24,-0.468806,0.350973,-0.096525,-0.054508,-0.131259,1,1,0
937,24,-0.264346,0.317517,-0.001826,0.072204,0.112533,1,0,0
921,24,-0.341443,0.315708,0.086311,0.015574,0.056562,1,0,0
925,24,-0.389851,0.362685,0.008595,0.068266,0.048780,1,1,0
950,24,-0.424263,0.335248,-0.147557,-0.078568,-0.042004,1,1,0
924,24,-0.296324,0.334295,0.028620,0.007962,0.016554,1,0,0
959,24,-0.466735,0.284224,-0.089364,0.022738,-0.055592,0,1,0
920,24,-0.345607,0.345842,-0.000854,0.019919,0.062559,1,0,0
956,24,-0.472761,0.338881,-0.278707,-0.095566,-0.025326,1,1,0
957,24,-0.536406,0.330334,-0.151550,-0.077337,-0.006154,0,1,0
933,24,-0.278955,0.379404,0.005051,-0.026237,-0.038988,1,0,0
930,24,-0.382933,0.403957,-0.007830,0.046903,0.038816,1,1,0
938,24,-0.427096,0.410639,0.090803,0.006244,0.032360,1,1,0
953,24,-0.472856,0.389718,-0.093596,-0.086347,-0.011684,1,1,0
940,24,-0.545390,0.337323,-0.110599,-0.010104,-0.085391,0,1,0
977,25,-0.326230,0.482578,-0.020586,0.056393,0.110348,1,0,0
974,25,-0.366005,0.319158,-0.022054,0.005464,0.053372,1,1,0
969,25,-0.373887,0.450854,0.018911,0.063857,0.102608,1,0,0
971,25,-0.375661,0.387856,-0.010071,-0.027487,0.032198,1,1,0
967,25,-0.414124,0.444848,0.082899,0.061959,0.113031,1,1,0
990,25,-0.453446,0.332353,-0.057552,-0.136395,0.033152,1,1,0
972,25,-0.380640,0.374113,0.008827,0.085185,0.007898,1,1,0
964,25,-0.514404,0.351411,0.021017,0.102566,0.040564,1,1,0
978,25,-0.406276,0.367405,-0.039611,0.063915,0.026922,1,1,0
966,25,-0.375984,0.401973,0.026547,0.107628,0.050187,1,1,0
987,25,-0.489258,0.408968,-0.173866,-0.050051,-0.034376,1,1,0
993,25,-0.488698,0.327882,-0.110192,-0.128788,0.004043,1,1,0
960,25,-0.417523,0.455173,-0.049006,0.031597,0.118983,1,1,0
985,25,-0.541070,0.325420,-0.176841,-0.106409,0.005381,0,1,0
970,25,-0.367035,0.332200,0.021182,0.016721,0.085307,1,1,0
984,25,-0.523913,0.360941,-0.141850,-0.031420,-0.008931,0,1,0
973,25,-0.289427,0.467309,-0.023246,0.056401,-0.020270,1,0,0
962,25,-0.451451,0.447424,0.150304,0.040435,0.083911,1,1,0
979,25,-0.353286,0.435046,0.081515,0.107304,0.083964,1,0,0
986,25,-0.517213,0.358807,-0.023987,-0.093762,-0.008804,0,1,0
976,25,-0.321109,0.402008,0.132323,0.026832,-0.023824,1,0,0
991,25,-0.490871,0.275170,-0.125269,-0.036589,-0.068975,0,1,0
999,25,-0.467441,0.360290,-0.194661,-0.115983,-0.012863,1,1,0
983,25,-0.552357,0.286817,-0.108557,-0.043863,0.031102,0,1,0
997,25,-0.508614,0.371283,-0.052248,-0.092815,-0.026260,0,1,0
980,25,-0.454285,0.336602,-0.117860,-0.078814,-0.037382,1,1,0
994,25,-0.455719,0.321193,-0.043463,-0.037091,0.020158,1,1,0
992,25,-0.581854,0.256115,-0.064095,-0.134531,0.005025,0,1,0
996,25,-0.546633,0.424948,-0.066702,-0.055121,0.027178,0,1,0
968,25,-0.330364,0.354768,-0.009911,0.019233,0.154567,1,0,0
989,25,-0.496175,0.327710,-0.069561,-0.066250,-0.034795,0,1,0
982,25,-0.460081,0.323507,-0.034161,0.066884,-0.015264,1,1,0
988,25,-0.469033,0.397727,-0.063968,-0.085655,0.018429,1,1,0
975,25,-0.308128,0.370233,0.022245,0.105697,0.100729,1,0,0
981,25,-0.478277,0.318458,-0.033181,-0.154475,0.095955,1,1,0
965,25,-0.422754,0.447322,0.078059,0.077108,0.128581,1,1,0
963,25,-0.391029,0.363622,-0.007757,-0.023653,0.108453,1,1,0
995,25,-0.484781,0.294636,-0.097888,0.016521,0.019922,0,1,0
998,25,-0.550305,0.276497,-0.113937,-0.026794,-0.050630,0,1,0
961,25,-0.482288,0.429333,0.013516,0.052967,0.117150,1,1,0
1002,26,-0.389474,0.460135,0.048039,0.069818,0.049906,1,0,0
1000,26,-0.373217,0.380357,0.076918,-0.021141,0.136246,1,1,0
1008,26,-0.338779,0.416676,-0.015166,-0.013646,0.081430,1,0,0
1017,26,-0.444926,0.441135,0.020355,-0.007056,0.102749,1,1,0
