@relation stream_gen

@attribute global_id NUMERIC
@attribute timestamp NUMERIC
@attribute f1 NUMERIC
@attribute f2 NUMERIC
@attribute f3 NUMERIC
@attribute f4 NUMERIC
@attribute class_0 {0,1}
@attribute class_1 {0,1}
@attribute class_2 {0,1}

@data
2595,65,-0.589356,0.011217,0.033092,-0.068571,1,1,0
2592,65,-0.600366,0.019426,0.030628,-0.136387,1,1,0
2594,65,-0.532709,-0.004851,-0.016372,-0.290104,1,1,0
2565,65,-0.665891,0.009679,0.155653,0.012773,1,1,0
2593,65,-0.516268,0.058057,-0.065106,-0.184536,1,1,0
2563,65,-0.513944,0.111951,-0.007958,-0.008746,1,1,0
2586,65,-0.488329,-0.004172,-0.025310,-0.134612,1,1,0
2583,65,-0.614937,-0.125887,0.012366,-0.135999,0,1,0
2566,65,-0.686738,0.052404,0.077264,-0.111001,1,1,0
2578,65,-0.505440,0.099783,0.013339,-0.133336,1,1,0
2569,65,-0.525161,0.046778,0.015122,-0.151992,1,1,0
2570,65,-0.639636,0.028397,0.078402,-0.046642,1,1,0
2573,65,-0.621290,0.069219,-0.001700,-0.011213,1,1,0
2572,65,-0.680091,0.033373,0.107112,-0.133459,1,1,0
2585,65,-0.533174,-0.092283,0.005771,-0.158081,1,1,0
2599,65,-0.560015,0.025338,-0.094402,-0.075988,1,1,0
2568,65,-0.557677,-0.000236,-0.001569,-0.093693,1,1,0
2564,65,-0.635543,-0.004239,-0.014064,-0.098231,1,1,0
2581,65,-0.622143,0.033211,-0.038577,-0.044454,1,1,0
2567,65,-0.644903,0.147597,0.091873,-0.116033,1,0,0
2582,65,-0.658187,0.015301,0.016461,-0.200737,1,1,0
2590,65,-0.554323,-0.064798,-0.048838,-0.075425,1,1,0
2598,65,-0.567507,-0.030715,-0.031581,-0.134958,1,1,0
2584,65,-0.624964,-0.117995,-0.061819,-0.108865,1,1,0
2579,65,-0.592154,0.049342,0.108924,-0.115785,1,1,0
2580,65,-0.608791,-0.044249,-0.100471,-0.209633,1,1,0
2560,65,-0.609502,0.067285,0.098789,-0.056336,1,1,0
2597,65,-0.487561,-0.085765,-0.048036,-0.189437,1,1,0
2588,65,-0.558544,0.001479,-0.104765,-0.195880,1,1,0
2571,65,-0.610497,0.055327,0.040533,-0.185316,1,1,0
2574,65,-0.604158,0.048287,0.055445,-0.065593,1,1,0
2591,65,-0.514785,0.018229,-0.048026,-0.040330,1,1,0
2575,65,-0.583193,0.004395,0.045479,-0.225062,1,1,0
2562,65,-0.640589,0.062268,0.043082,-0.079148,1,1,0
2589,65,-0.560572,-0.022279,-0.052312,-0.166958,1,1,0
2561,65,-0.453236,-0.003634,0.059392,-0.261357,1,1,0
2621,66,-0.524390,-0.083782,-0.115606,-0.159659,1,1,0
2607,66,-0.591454,-0.011265,0.085146,-0.020866,1,1,0
2604,66,-0.516082,0.025286,0.037576,-0.179697,1,1,0
2626,66,-0.493331,0.055361,-0.016823,-0.032598,1,1,0
2628,66,-0.603655,-0.103508,-0.092509,-0.206535,1,1,0
2639,66,-0.569996,-0.011634,0.009348,-0.163872,1,1,0
2629,66,-0.591068,-0.063041,-0.097315,-0.130834,1,1,0
2636,66,-0.565995,-0.030665,-0.077221,-0.097135,1,1,0
2622,66,-0.488584,0.003261,-0.051327,-0.205513,1,1,0
2619,66,-0.583846,-0.011427,-0.028093,-0.155558,1,1,0
2605,66,-0.522959,0.027095,0.070401,-0.157589,1,1,0
2602,66,-0.552864,0.094365,0.035235,-0.108360,1,1,0
2612,66,-0.542689,-0.000244,0.059567,-0.128271,1,1,0
2630,66,-0.590958,-0.060842,0.020655,-0.117467,1,1,0
2627,66,-0.570025,-0.021488,-0.023497,-0.197836,1,1,0
2615,66,-0.602558,0.051038,-0.036317,-0.113837,1,1,0
2624,66,-0.613347,0.058958,-0.005060,-0.166149,1,1,0
2637,66,-0.528651,0.006448,-0.057910,-0.185732,1,1,0
2603,66,-0.503804,-0.096041,0.118284,-0.100718,1,1,0
2623,66,-0.503789,-0.035273,-0.117693,-0.147317,1,1,0
2609,66,-0.613620,0.047720,0.014335,-0.112316,1,1,0
2613,66,-0.603973,-0.006486,0.086352,-0.133222,1,1,0
2620,66,-0.620897,0.001551,-0.102384,-0.196665,1,1,0
2625,66,-0.599020,-0.061610,-0.111447,-0.052529,1,1,0
2635,66,-0.558546,-0.089782,-0.032522,-0.094349,1,1,0
2610,66,-0.685315,0.026811,0.027110,-0.092133,1,1,0
2632,66,-0.598802,0.005659,-0.086514,-0.137495,1,1,0
2608,66,-0.632057,0.051629,0.099101,-0.078986,1,1,0
2601,66,-0.565004,-0.040922,0.106138,-0.160854,1,1,0
2633,66,-0.569457,-0.101950,-0.023044,-0.199978,1,1,0
2634,66,-0.578440,0.039736,-0.031815,-0.193290,1,1,0
2614,66,-0.569830,0.013527,0.109266,-0.103353,1,1,0
2638,66,-0.606429,-0.034498,-0.085260,-0.071358,1,1,0
2631,66,-0.529159,-0.038953,-0.078873,-0.201075,1,1,0
2600,66,-0.712367,-0.022526,0.056419,-0.043058,1,0,0
2618,66,-0.517355,0.015457,0.088932,-0.172149,1,1,0
2617,66,-0.601428,0.060459,-0.011437,-0.096147,1,1,0
2616,66,-0.636170,-0.036360,0.030651,-0.125873,1,1,0
2606,66,-0.634950,0.081766,0.082147,-0.105195,1,1,0
2611,66,-0.604252,0.065489,0.057392,-0.078161,1,1,0
2671,67,-0.536456,-0.090895,-0.083089,-0.168246,1,1,0
2665,67,-0.529740,-0.010410,-0.086189,-0.182962,1,1,0
2650,67,-0.568253,-0.020739,-0.014823,-0.050942,1,1,0
2673,67,-0.565018,-0.006591,-0.023713,-0.110246,1,1,0
2668,67,-0.524573,-0.114900,-0.022778,-0.092371,1,1,0
2679,67,-0.548757,-0.040022,-0.116716,-0.165127,1,1,0
2656,67,-0.633725,-0.002755,0.063358,-0.152083,1,1,0
2646,67,-0.632374,0.010543,0.013536,-0.111752,1,1,0
2657,67,-0.491425,0.010718,-0.046077,-0.099984,1,1,0
2676,67,-0.666438,0.008130,-0.062312,-0.141954,1,1,0
2678,67,-0.626691,0.029526,-0.045173,-0.180811,1,1,0
2654,67,-0.553908,-0.002553,-0.051796,-0.097127,1,1,0
2672,67,-0.613683,0.027026,-0.051516,-0.129642,1,1,0
2647,67,-0.544626,0.063652,0.110207,-0.126390,1,1,0
2653,67,-0.589106,0.034423,-0.007841,-0.033150,1,1,0
2663,67,-0.556063,-0.070667,0.006456,-0.183089,1,1,0
2664,67,-0.452564,-0.086921,-0.090962,-0.085756,0,1,0
2662,67,-0.558540,-0.070302,-0.010959,-0.123323,1,1,0
2675,67,-0.537161,-0.028102,-0.160556,-0.173955,1,1,0
2648,67,-0.591214,-0.060214,0.001751,-0.076613,1,1,0
2670,67,-0.618687,-0.030714,-0.052740,-0.119410,1,1,0
2652,67,-0.636773,-0.032725,0.080075,-0.125059,1,1,0
2669,67,-0.547867,0.036005,0.076448,-0.020098,1,1,0
2641,67,-0.588063,-0.039865,0.024355,-0.115029,1,1,0
2660,67,-0.570434,0.039840,-0.076731,-0.109152,1,1,0
2649,67,-0.649243,0.030583,0.108216,-0.084404,1,1,0
2661,67,-0.547868,-0.108251,-0.092733,-0.098553,1,1,0
2677,67,-0.532840,0.063157,-0.133451,-0.179005,1,1,0
2640,67,-0.510542,-0.016412,0.045899,-0.135352,1,1,0
2666,67,-0.633750,0.054713,0.002104,-0.160610,1,1,0
2658,67,-0.549541,-0.014827,0.083976,-0.080350,1,1,0
2643,67,-0.563904,0.045764,0.055404,-0.089630,1,1,0
2644,67,-0.544832,0.127577,-0.060580,-0.146311,1,1,0
2667,67,-0.551642,-0.072818,-0.056866,-0.145272,1,1,0
2655,67,-0.477946,0.138068,0.004122,-0.190184,1,0,0
2645,67,-0.645774,0.048827,0.059357,-0.151089,1,1,0
2659,67,-0.662090,-0.016965,0.098863,-0.140284,1,1,0
2642,67,-0.548834,-0.000003,0.058204,-0.076369,1,1,0
2674,67,-0.542225,-0.039779,-0.037217,-0.171105,1,1,0
2651,67,-0.656672,0.056543,0.064426,-0.112391,1,1,0
2689,68,-0.623435,-0.001672,0.068200,-0.093573,1,1,0
2690,68,-0.538308,0.120798,0.119672,-0.033268,1,1,0
2707,68,-0.491038,0.031486,-0.011512,-0.147958,1,1,0
2719,68,-0.585455,-0.031732,0.007931,-0.132189,1,1,0
2705,68,-0.555318,0.007687,-0.012064,-0.108953,1,1,0
2701,68,-0.477423,-0.001048,-0.025098,-0.133621,1,1,0
2706,68,-0.572704,-0.004334,-0.033085,-0.085210,1,1,0
2682,68,-0.629386,-0.012674,-0.002500,-0.113141,1,1,0
2696,68,-0.538128,0.028871,0.121934,-0.018708,1,1,0
2680,68,-0.578698,0.063920,0.058364,-0.135727,1,1,0
2684,68,-0.637915,-0.027209,0.045003,-0.019980,1,1,0
2685,68,-0.555828,-0.057429,0.039043,-0.126495,1,1,0
2718,68,-0.574866,-0.031878,-0.046701,-0.265688,1,1,0
2715,68,-0.590222,-0.066476,-0.064426,-0.185067,1,1,0
2704,68,-0.532617,-0.034738,-0.031479,-0.068966,1,1,0
2699,68,-0.578871,-0.102047,0.119104,-0.179550,1,1,0
2713,68,-0.470088,-0.035287,-0.025940,-0.186010,1,1,0
2686,68,-0.617317,0.027091,0.095767,-0.110840,1,1,0
2694,68,-0.633807,0.036141,0.125545,-0.058637,1,1,0
2702,68,-0.592138,-0.104029,-0.104167,-0.147290,1,1,0
2697,68,-0.600729,0.077985,0.066325,-0.038740,1,1,0
2681,68,-0.662457,-0.009634,0.045042,-0.088744,1,1,0
2691,68,-0.561326,0.131281,0.006675,-0.193399,1,1,0
2700,68,-0.576857,-0.061832,-0.027983,-0.158346,1,1,0
2698,68,-0.508191,0.055630,0.079492,-0.012206,1,1,0
2695,68,-0.513106,-0.045876,0.107413,-0.103583,1,1,0
2687,68,-0.605037,0.023708,0.060028,-0.144225,1,1,0
2708,68,-0.581343,-0.041350,-0.081112,-0.146109,1,1,0
2717,68,-0.521501,0.017863,-0.113947,-0.205948,1,1,0
2711,68,-0.608710,-0.038184,-0.084064,-0.155725,1,1,0
2710,68,-0.528895,-0.032319,-0.007992,-0.178134,1,1,0
2688,68,-0.620805,-0.019396,0.009022,-0.137683,1,1,0
2692,68,-0.586932,-0.012235,0.081071,-0.143260,1,1,0
2714,68,-0.518432,-0.046046,0.018252,-0.170879,1,1,0
2703,68,-0.548756,-0.045346,0.010281,-0.175142,1,1,0
2693,68,-0.626506,-0.006032,0.099303,-0.010455,1,1,0
2683,68,-0.588833,0.046970,0.033471,-0.048273,1,1,0
2712,68,-0.517894,-0.095795,0.009783,-0.159402,1,1,0
2716,68,-0.627092,-0.006823,0.009029,-0.113660,1,1,0
2709,68,-0.652068,-0.022471,0.041912,-0.142048,1,1,0
2747,69,-0.617586,-0.075882,-0.016015,-0.160069,1,1,0
2729,69,-0.611958,0.013475,0.008998,-0.086320,1,1,0
2733,69,-0.517687,0.069105,0.077794,-0.117263,1,1,0
2720,69,-0.602328,0.077419,0.069150,-0.122700,1,1,0
2741,69,-0.553120,-0.024175,-0.050546,-0.229162,1,1,0
2748,69,-0.530716,-0.001029,-0.040354,-0.129890,1,1,0
2744,69,-0.531248,-0.061367,-0.072481,-0.224534,1,1,0
2751,69,-0.612369,0.062502,0.044153,-0.212449,1,1,0
2750,69,-0.536487,-0.107826,-0.121893,-0.140680,1,1,0
2731,69,-0.589210,-0.007904,0.045761,-0.084868,1,1,0
2725,69,-0.587565,-0.053307,0.094873,-0.173721,1,1,0
2746,69,-0.498883,0.027866,-0.070477,-0.166637,1,1,0
2737,69,-0.579737,0.042293,0.082655,-0.121778,1,1,0
2721,69,-0.596717,0.060787,0.069491,-0.130064,1,1,0
2728,69,-0.537304,-0.080107,0.074485,-0.119169,1,1,0
2727,69,-0.520724,0.056871,0.131473,-0.144659,1,1,0
2753,69,-0.555129,-0.005762,-0.055752,-0.111341,1,1,0
2756,69,-0.583623,0.001618,-0.095220,-0.204527,1,1,0
2754,69,-0.576980,0.022297,0.019514,-0.211782,1,1,0
2749,69,-0.555313,-0.011804,-0.022623,-0.044516,1,1,0
2735,69,-0.712094,0.042235,0.087550,-0.206480,1,0,0
2759,69,-0.491251,-0.083767,-0.092527,-0.189146,1,1,0
2734,69,-0.546820,0.012512,-0.036603,-0.022959,1,1,0
2724,69,-0.565161,0.110239,-0.016862,-0.092967,1,1,0
2758,69,-0.593939,0.012166,-0.047844,-0.111982,1,1,0
2736,69,-0.555736,0.139279,0.063537,-0.127771,1,0,0
2738,69,-0.615736,0.063794,0.009131,-0.051341,1,1,0
2722,69,-0.619698,0.076833,0.000068,-0.153313,1,1,0
2730,69,-0.552426,0.066330,0.090416,-0.183492,1,1,0
2739,69,-0.530848,0.019634,0.094023,-0.081317,1,1,0
2743,69,-0.568141,0.023363,-0.021117,-0.160483,1,1,0
2740,69,-0.486186,-0.005082,-0.072555,-0.229903,1,1,0
2726,69,-0.613911,0.033475,0.056754,-0.070940,1,1,0
2745,69,-0.576195,0.015643,-0.104891,-0.180599,1,1,0
2752,69,-0.557234,-0.048183,-0.133558,-0.112824,1,1,0
2755,69,-0.591727,-0.007517,-0.012989,-0.181166,1,1,0
2723,69,-0.553816,-0.010066,-0.019118,-0.133078,1,1,0
2742,69,-0.507198,-0.009844,0.051750,-0.197517,1,1,0
2732,69,-0.542396,-0.022292,0.039113,-0.156186,1,1,0
2757,69,-0.611333,0.125998,-0.157831,-0.192156,1,1,0
2770,70,-0.572709,0.004974,0.086119,-0.102241,1,1,0
2796,70,-0.474616,-0.056942,-0.090737,-0.161610,1,1,0
2789,70,-0.502293,-0.017858,-0.010501,-0.117043,1,1,0
2763,70,-0.601987,-0.052124,0.181293,-0.089104,1,1,0
2783,70,-0.658157,-0.068581,-0.073932,-0.201956,1,1,0
2773,70,-0.625435,0.090583,0.046375,-0.103138,1,1,0
2786,70,-0.516084,0.086716,-0.078281,-0.139313,1,1,0
2774,70,-0.602471,-0.000591,0.070008,-0.090741,1,1,0
2772,70,-0.573882,0.022730,0.078304,-0.013755,1,1,0
2761,70,-0.517029,-0.013966,0.034110,-0.150015,1,1,0
2788,70,-0.612872,-0.016343,0.005564,-0.233866,1,1,0
2781,70,-0.635177,0.071021,0.017112,-0.120085,1,1,0
2762,70,-0.647065,0.019380,0.076002,-0.143250,1,1,0
2785,70,-0.590913,-0.048368,-0.099891,-0.136488,1,1,0
2764,70,-0.558806,-0.008481,-0.033526,-0.091894,1,1,0
2792,70,-0.553906,-0.009163,-0.067189,-0.114791,1,1,0
2793,70,-0.431937,-0.088216,-0.019674,-0.190308,0,1,0
2799,70,-0.644128,-0.079414,-0.043661,-0.093770,1,1,0
2787,70,-0.608602,0.019917,-0.092015,-0.188665,1,1,0
2769,70,-0.533698,0.115442,0.051229,-0.120882,1,1,0
2795,70,-0.554663,-0.028801,-0.075039,-0.082884,1,1,0
2775,70,-0.557685,0.074385,0.067263,-0.145921,1,1,0
2771,70,-0.512887,0.019209,-0.006293,-0.036847,1,1,0
2767,70,-0.572714,0.178595,-0.020516,-0.099679,1,0,0
2782,70,-0.568922,-0.043234,-0.000402,-0.201818,1,1,0
2777,70,-0.513023,0.112738,0.016817,-0.047408,1,1,0
2791,70,-0.668170,-0.029558,-0.086991,-0.023124,1,1,0
2778,70,-0.472518,0.026930,0.074534,-0.147229,1,1,0
2766,70,-0.576269,-0.009792,0.023531,-0.096882,1,1,0
2768,70,-0.559905,0.025649,0.093287,-0.041613,1,1,0
2765,70,-0.600680,0.088832,0.017171,-0.066036,1,1,0
2790,70,-0.531219,0.032156,-0.016827,-0.198478,1,1,0
2798,70,-0.539671,0.010760,-0.171482,-0.161416,1,1,0
2794,70,-0.514527,-0.069236,0.012093,-0.241236,1,1,0
2784,70,-0.471872,-0.073147,-0.052244,-0.119787,1,1,0
2797,70,-0.603257,-0.045820,0.060809,-0.090198,1,1,0
2779,70,-0.592791,0.035397,0.132364,-0.109046,1,1,0
2776,70,-0.605881,-0.003015,0.119015,-0.052914,1,1,0
2760,70,-0.576446,0.098640,0.053497,-0.163655,1,1,0
2780,70,-0.476540,0.141356,-0.016995,-0.099457,0,1,0
2835,71,-0.544046,0.058347,-0.098955,-0.174144,1,1,0
2839,71,-0.547546,0.013929,-0.010113,-0.189559,1,1,0
2813,71,-0.586866,0.034082,0.072595,-0.174905,1,1,0
2838,71,-0.508338,-0.040155,-0.051925,-0.185436,1,1,0
2833,71,-0.472896,-0.089634,-0.054726,-0.102581,0,1,0
2837,71,-0.569534,0.014487,-0.137008,-0.206061,1,1,0
2808,71,-0.621248,0.090012,0.022232,-0.098225,1,1,0
2807,71,-0.626859,-0.043736,0.041485,-0.075803,1,1,0
2826,71,-0.602256,0.020229,-0.020384,-0.098387,1,1,0
2801,71,-0.643568,0.067851,0.034588,0.024044,1,1,0
2803,71,-0.545036,0.016454,0.046868,-0.081621,1,1,0
2827,71,-0.546793,-0.009616,-0.032149,-0.078955,1,1,0
2810,71,-0.553630,0.063717,-0.004056,-0.128069,1,1,0
2800,71,-0.580106,0.025154,0.037739,-0.042729,1,1,0
2812,71,-0.554802,0.074657,0.129047,-0.127490,1,1,0
2817,71,-0.585086,0.014865,-0.016398,-0.120406,1,1,0
2816,71,-0.534767,0.062259,0.024481,-0.108322,1,1,0
2829,71,-0.567948,-0.035829,0.025194,-0.179376,1,1,0
2811,71,-0.625762,0.034976,0.082748,-0.124790,1,1,0
2834,71,-0.593761,0.036788,-0.073723,-0.097972,1,1,0
2802,71,-0.565797,-0.039490,0.031717,-0.076953,1,1,0
2831,71,-0.559438,-0.025731,0.009646,-0.122958,1,1,0
2823,71,-0.532524,-0.017003,-0.020783,-0.140601,1,1,0
2824,71,-0.574629,0.014083,-0.071986,-0.090527,1,1,0
2836,71,-0.513935,-0.035330,-0.076985,-0.108835,1,1,0
2825,71,-0.531318,-0.021825,-0.104130,-0.189414,1,1,0
2806,71,-0.585225,0.035691,0.042596,-0.114603,1,1,0
2819,71,-0.537176,-0.012078,0.019882,-0.100639,1,1,0
2821,71,-0.538061,-0.008371,-0.003208,-0.198138,1,1,0
2805,71,-0.618706,-0.016378,0.041006,-0.118464,1,1,0
2804,71,-0.648450,0.024553,0.007763,-0.081969,1,1,0
2832,71,-0.558029,-0.063635,-0.110431,-0.149286,1,1,0
2822,71,-0.621001,0.038837,-0.025278,-0.211466,1,1,0
2830,71,-0.582730,-0.056429,-0.060339,-0.090311,1,1,0
2815,71,-0.539033,0.015523,0.005305,0.009294,1,1,0
2818,71,-0.514353,0.014625,0.007719,-0.045260,1,1,0
2814,71,-0.610121,0.152927,0.092210,-0.135563,1,0,0
2820,71,-0.600132,0.040535,-0.041757,-0.195828,1,1,0
2828,71,-0.524330,0.182500,-0.052568,-0.230107,0,1,0
2809,71,-0.600712,0.061673,0.114142,-0.107732,1,1,0
2876,72,-0.629503,0.105804,-0.052589,-0.252989,1,1,0
2855,72,-0.549217,-0.005616,0.027270,-0.116588,1,1,0
2850,72,-0.620156,-0.019138,0.082751,-0.047549,1,1,0
2854,72,-0.539652,0.080612,0.026679,-0.043007,1,1,0
2861,72,-0.572757,0.034847,0.064562,-0.168874,1,1,0
2840,72,-0.561497,0.011111,0.074298,-0.155412,1,1,0
2877,72,-0.493741,0.026522,0.038171,-0.107588,1,1,0
2844,72,-0.562368,-0.034239,0.023164,-0.082637,1,1,0
2878,72,-0.610464,0.003751,-0.011283,-0.175335,1,1,0
2874,72,-0.531597,-0.009017,-0.005451,-0.129829,1,1,0
2870,72,-0.528240,-0.088731,-0.105843,-0.068090,1,1,0
2866,72,-0.624098,0.018107,-0.136713,-0.111717,1,1,0
2863,72,-0.597994,0.051070,-0.027678,-0.231057,1,1,0
2853,72,-0.561662,0.095622,-0.008898,-0.158342,1,1,0
2864,72,-0.515374,-0.044664,-0.047155,-0.192261,1,1,0
2869,72,-0.471559,0.015707,-0.102025,-0.186191,1,1,0
2842,72,-0.626040,-0.020239,0.088540,-0.073231,1,1,0
2867,72,-0.554261,-0.043133,-0.032114,-0.105966,1,1,0
2872,72,-0.573383,0.007550,-0.084804,-0.167405,1,1,0
2843,72,-0.561053,0.035202,0.003168,-0.116981,1,1,0
2845,72,-0.619183,-0.096417,0.065029,-0.178610,1,1,0
2852,72,-0.548949,-0.023438,0.054235,-0.051859,1,1,0
2848,72,-0.458570,0.105781,0.054034,0.038148,1,1,0
2860,72,-0.576149,-0.033878,-0.106930,-0.162821,1,1,0
2875,72,-0.560762,-0.104892,-0.080895,-0.144409,1,1,0
2851,72,-0.597884,-0.048758,0.020245,-0.114030,1,1,0
2879,72,-0.583314,-0.008699,-0.114594,-0.170987,1,1,0
2847,72,-0.721527,0.049709,-0.059638,-0.058965,1,0,0
2858,72,-0.522794,-0.019032,0.041366,-0.156611,1,1,0
2856,72,-0.503846,-0.015289,0.026322,-0.251725,1,1,0
2841,72,-0.585016,0.044435,0.049905,-0.076302,1,1,0
2868,72,-0.599276,0.053712,-0.078600,-0.123201,1,1,0
2871,72,-0.554103,-0.068834,-0.011313,-0.139616,1,1,0
2849,72,-0.557411,-0.080097,-0.032577,-0.116443,1,1,0
2862,72,-0.562779,0.065511,-0.111205,-0.125706,1,1,0
2873,72,-0.526338,-0.043862,-0.078209,-0.081247,1,1,0
2846,72,-0.703859,0.077921,0.099719,-0.067094,1,0,0
2865,72,-0.555184,-0.049611,-0.110159,-0.135664,1,1,0
2857,72,-0.603476,-0.069308,0.139538,-0.013547,1,1,0
2859,72,-0.626985,0.021861,0.033738,-0.086940,1,1,0
2919,73,-0.515983,-0.028426,0.027358,-0.167266,1,1,0
2880,73,-0.540398,-0.043815,-0.039992,-0.141002,1,1,0
2912,73,-0.532787,0.056015,-0.049876,-0.228403,1,1,0
2885,73,-0.543788,-0.000782,0.071575,-0.052623,1,1,0
2887,73,-0.542677,-0.014884,0.063855,-0.135371,1,1,0
2900,73,-0.459901,0.002147,-0.156562,-0.106685,1,1,0
2914,73,-0.586188,0.011321,-0.108220,-0.117056,1,1,0
2886,73,-0.588360,0.046348,-0.004181,-0.124332,1,1,0
2903,73,-0.544669,-0.061831,0.004860,-0.209603,1,1,0
2910,73,-0.656691,0.038789,0.026531,-0.158787,1,1,0
2881,73,-0.578635,0.052570,0.031040,-0.168942,1,1,0
2905,73,-0.545131,0.001524,-0.077795,-0.113654,1,1,0
2895,73,-0.523272,-0.096811,0.013535,-0.066014,1,1,0
2916,73,-0.577991,0.025592,-0.119980,-0.190804,1,1,0
2884,73,-0.568472,-0.048522,0.014198,0.000321,1,1,0
2917,73,-0.531540,-0.099904,-0.026764,-0.122920,1,1,0
2913,73,-0.627235,0.031501,-0.129515,-0.144053,1,1,0
2894,73,-0.488200,0.018557,0.071301,-0.175123,1,1,0
2911,73,-0.594234,-0.078564,-0.107114,-0.181855,1,1,0
2883,73,-0.576920,0.010497,0.098809,-0.083629,1,1,0
2907,73,-0.581557,-0.000717,-0.046133,-0.115093,1,1,0
2888,73,-0.638961,0.049980,0.052122,-0.138850,1,1,0
2909,73,-0.622062,0.044701,0.014996,-0.083342,1,1,0
2904,73,-0.516944,-0.051273,-0.053226,-0.165193,1,1,0
2889,73,-0.474080,-0.000629,0.097052,-0.120656,1,1,0
2893,73,-0.618165,0.042545,0.046487,-0.166993,1,1,0
2897,73,-0.535100,-0.023443,0.123367,-0.097405,1,1,0
2918,73,-0.528562,-0.007812,-0.068479,-0.099937,1,1,0
2906,73,-0.546646,0.009266,-0.143012,-0.193343,1,1,0
2890,73,-0.607219,-0.035919,0.138871,-0.125164,1,1,0
2915,73,-0.511397,-0.014858,-0.072068,-0.152005,1,1,0
2882,73,-0.586056,0.050038,0.102375,-0.080955,1,1,0
2898,73,-0.536000,-0.076603,0.079988,-0.121308,1,1,0
2901,73,-0.592101,0.015745,-0.102956,-0.120119,1,1,0
2891,73,-0.611505,-0.009669,0.023140,-0.062101,1,1,0
2896,73,-0.567374,-0.002853,0.102065,-0.072384,1,1,0
2902,73,-0.609974,-0.025356,-0.047758,-0.220221,1,1,0
2908,73,-0.525971,-0.099158,-0.060115,-0.169302,1,1,0
2899,73,-0.544365,0.145937,-0.033029,-0.165731,1,0,0
2892,73,-0.645747,0.050189,0.098568,-0.128371,1,1,0
2927,74,-0.622138,0.019243,0.188697,-0.093188,1,1,0
2946,74,-0.568806,-0.130763,-0.019188,-0.174494,0,1,0
2940,74,-0.599726,0.019475,-0.083301,-0.038342,1,1,0
2944,74,-0.612785,-0.027923,-0.073605,-0.138788,1,1,0
2923,74,-0.678402,0.053791,0.056902,-0.172395,1,1,0
2949,74,-0.545987,0.026463,-0.074114,-0.079028,1,1,0
2930,74,-0.491802,0.141162,0.143525,-0.097590,1,0,0
2948,74,-0.602943,0.050488,0.054417,-0.052363,1,1,0
2952,74,-0.548050,-0.041290,-0.099594,-0.130149,1,1,0
2945,74,-0.555451,-0.067370,-0.031178,-0.203142,1,1,0
2922,74,-0.640833,0.004594,0.055552,-0.035702,1,1,0
2931,74,-0.551830,0.061353,0.000830,-0.095254,1,1,0
2933,74,-0.602109,-0.010978,-0.004791,-0.144012,1,1,0
2950,74,-0.533273,0.015176,-0.144545,-0.155197,1,1,0
2934,74,-0.618024,0.011474,0.068932,-0.158700,1,1,0
2928,74,-0.568576,0.009270,0.093071,-0.254150,1,1,0
2953,74,-0.618348,0.039766,0.060920,-0.041331,1,1,0
2943,74,-0.566496,0.063425,0.051936,-0.131971,1,1,0
2942,74,-0.547038,-0.054732,-0.037953,-0.097188,1,1,0
2936,74,-0.510649,0.071461,0.036502,-0.044769,1,1,0
2938,74,-0.543478,0.076442,-0.038824,-0.094292,1,1,0
2921,74,-0.573192,0.034147,0.020811,-0.165622,1,1,0
2958,74,-0.599792,-0.001701,-0.083775,-0.173196,1,1,0
2920,74,-0.589259,0.013637,0.102831,-0.149033,1,1,0
2954,74,-0.566492,-0.054243,0.058827,-0.244033,1,1,0
2951,74,-0.534517,0.007633,-0.070121,-0.109023,1,1,0
2957,74,-0.556824,0.057705,-0.038691,-0.173485,1,1,0
2956,74,-0.601907,-0.059397,-0.051574,-0.187805,1,1,0
2925,74,-0.597369,0.076442,0.113433,-0.067499,1,1,0
2947,74,-0.626693,-0.045179,-0.022660,-0.204804,1,1,0
2939,74,-0.603374,-0.042102,0.068982,-0.150889,1,1,0
2929,74,-0.521142,-0.040333,-0.030270,-0.033541,1,1,0
2935,74,-0.504361,-0.002943,0.009946,-0.081718,1,1,0
2932,74,-0.581162,0.110601,0.003910,-0.109091,1,1,0
2959,74,-0.457169,-0.074390,-0.080071,-0.105913,0,1,0
2924,74,-0.634477,0.048541,0.027998,-0.089961,1,1,0
2941,74,-0.558159,-0.005046,-0.053677,-0.105727,1,1,0
2926,74,-0.552788,0.023125,0.050414,-0.157000,1,1,0
2955,74,-0.551181,-0.059091,-0.014084,-0.108450,1,1,0
2937,74,-0.499405,-0.004189,0.085100,-0.135932,1,1,0
2973,75,-0.517643,0.052540,0.072244,-0.099811,1,1,0
2980,75,-0.548464,-0.039051,0.039102,-0.212830,1,1,0
2975,75,-0.572487,0.088206,0.072236,-0.166692,1,1,0
2974,75,-0.535477,0.073670,-0.031879,-0.053770,1,1,0
2978,75,-0.546442,0.016027,0.030382,-0.059262,1,1,0
2962,75,-0.599208,0.007491,0.016465,-0.097579,1,1,0
2983,75,-0.545615,0.041211,-0.059840,-0.100539,1,1,0
2996,75,-0.534578,0.005654,-0.062252,-0.166342,1,1,0
2989,75,-0.464927,-0.049022,-0.035978,-0.186326,1,1,0
2970,75,-0.657200,0.003132,0.141193,-0.039653,1,1,0
2972,75,-0.609295,0.005274,0.008906,-0.057427,1,1,0
2988,75,-0.483033,-0.031227,-0.063729,-0.246901,1,1,0
