@relation stream_gen

@attribute global_id NUMERIC
@attribute timestamp NUMERIC
@attribute f1 NUMERIC
@attribute f2 NUMERIC
@attribute f3 NUMERIC
@attribute f4 NUMERIC
@attribute f5 NUMERIC
@attribute f6 NUMERIC
@attribute f7 NUMERIC
@attribute class_0 {0,1}
@attribute class_1 {0,1}

@data
2112,53,-0.068225,0.149420,0.073200,0.083355,0.229396,0.190881,0.021662,1,1
2119,53,-0.015105,0.198782,0.043523,0.159541,0.151550,0.114882,0.031001,1,1
2104,53,-0.091795,0.221511,0.158256,0.198916,0.153109,0.156779,0.002514,1,1
2105,53,-0.071580,0.135257,0.034084,0.135091,0.106379,0.127412,0.051319,1,1
2115,53,-0.069868,0.189937,-0.001083,-0.013556,0.142591,0.090550,0.015313,1,1
2088,53,-0.024228,0.291458,0.036394,0.082694,0.180319,0.096574,0.073940,1,1
2111,53,0.060095,0.191195,0.051687,0.040159,0.079449,0.116002,0.096888,1,1
2093,53,-0.051179,0.183804,0.117670,0.128037,0.172677,0.111508,0.010003,1,1
2117,53,-0.048834,0.207176,0.040044,0.157326,0.114384,0.144739,0.079647,1,1
2092,53,-0.022405,0.268656,0.063307,-0.020447,0.189258,0.115884,0.151141,1,1
2106,53,-0.033069,0.111662,0.142295,0.108793,0.180008,0.229342,0.026702,1,1
2103,53,0.018712,0.073718,0.099376,0.145370,0.189325,0.136155,0.147748,1,1
2099,53,0.062120,0.118086,0.142973,0.132547,0.181612,0.118642,0.112913,1,1
2089,53,-0.009685,0.174584,0.054945,0.121281,0.151017,0.128278,-0.052047,1,1
2091,53,-0.119366,0.296977,0.135855,0.086175,0.116050,0.041662,0.119932,1,0
2107,53,-0.014218,0.178777,0.194422,0.089631,0.087544,0.254319,0.028278,1,1
2114,53,-0.069363,0.147551,0.112545,0.136442,0.045062,0.185030,0.060452,1,1
2087,53,-0.011859,0.328515,0.120121,0.173188,-0.015763,0.068845,0.123127,1,0
2084,53,-0.010904,0.145192,0.010625,0.060269,0.120826,0.180918,0.164992,1,1
2080,53,-0.031885,0.221461,-0.018684,0.067045,0.116473,0.176313,0.031523,1,1
2086,53,-0.056674,0.158333,0.132138,0.065557,0.043184,0.061494,0.044385,1,1
2120,54,-0.077314,0.287232,0.062998,0.148481,0.166786,0.103673,0.125480,1,1
2122,54,0.037689,0.192794,0.126335,0.054903,0.205733,0.036140,0.000987,1,1
2152,54,-0.042297,0.155895,0.119211,0.168919,0.211278,0.166286,0.059420,1,1
2154,54,-0.143577,0.216064,0.042681,0.112340,0.217977,0.101398,0.049643,1,1
2132,54,-0.151803,0.134462,0.016929,0.168154,0.260043,0.062630,0.053420,1,1
2151,54,0.019182,0.177112,0.093539,0.137315,0.196889,0.178922,0.153023,1,1
2127,54,-0.011164,0.253231,0.095191,0.125282,0.192733,0.170295,0.098711,1,1
2153,54,-0.016432,0.129381,0.131437,-0.004011,0.065592,0.101283,0.082278,1,1
2130,54,-0.046664,0.225215,0.151947,0.126821,0.144872,0.069553,0.056397,1,1
2135,54,-0.101600,0.194221,0.087153,0.059215,0.108698,0.127442,0.086425,1,1
2145,54,0.011850,0.158880,0.113043,0.095878,0.163110,0.056225,0.129104,1,1
2133,54,-0.051300,0.235140,0.099250,0.193882,0.118643,0.091765,0.112116,1,1
2150,54,0.012725,0.281008,0.033026,0.024542,0.133907,0.098052,0.010533,1,1
2121,54,-0.009147,0.177067,0.068904,0.135166,0.092436,0.104441,0.111471,1,1
2146,54,-0.010082,0.157075,0.137120,0.117391,0.042116,0.168410,0.104315,1,1
2140,54,-0.128848,0.210760,0.121759,0.119185,0.103749,0.078392,0.064072,1,1
2136,54,-0.046339,0.165258,0.010787,0.051875,0.129754,0.150131,0.158140,1,1
2141,54,0.017261,0.178798,0.139037,0.101892,0.185501,0.120548,0.035329,1,1
2138,54,-0.021812,0.171588,0.079983,0.208270,0.189646,0.080823,-0.030767,1,1
2124,54,0.021859,0.125996,0.130904,0.005799,0.070891,0.114325,0.147381,1,1
2128,54,-0.000830,0.149624,0.040684,0.085610,0.054093,0.117300,0.049039,1,1
2155,54,-0.036385,0.185880,0.123066,0.141669,0.085227,0.074906,0.072394,1,1
2156,54,-0.048928,0.225342,0.082623,0.148551,0.071115,0.077093,0.137444,1,1
2144,54,-0.046286,0.159743,0.029877,0.149703,0.196400,0.107214,0.093499,1,1
2142,54,0.042242,0.167068,0.135534,0.150579,0.108813,0.194942,0.100696,1,1
2149,54,-0.072409,0.188773,0.171747,0.168471,0.061929,0.066831,0.101386,1,1
2147,54,-0.041114,0.108748,0.071224,0.070477,0.081155,0.056615,0.046110,1,1
2158,54,0.036604,0.158269,0.008404,0.094140,0.082456,0.135334,0.113675,1,1
2126,54,0.012763,0.124289,0.067260,0.174506,0.137294,0.184883,0.114544,1,1
2148,54,0.015950,0.206799,0.074011,0.068672,0.109085,0.095409,0.125787,1,1
2143,54,0.013960,0.219612,0.009232,0.026876,0.117265,0.085981,0.150419,1,1
2157,54,-0.071065,0.124619,0.153538,0.200786,0.140564,0.183850,0.070753,1,1
2123,54,-0.116886,0.152431,0.106301,0.072603,0.125443,0.177292,0.076090,1,1
2131,54,-0.009743,0.177638,0.128014,0.107467,0.128564,0.187225,0.115490,1,1
2139,54,-0.019462,0.190916,0.084885,0.146884,0.144754,0.179074,0.042516,1,1
2125,54,0.023399,0.194476,0.132779,0.117962,0.195968,0.003688,0.097366,1,1
2129,54,0.007768,0.192958,0.000312,0.062679,0.157490,0.056972,0.129414,1,1
2134,54,0.084837,0.198995,0.051883,0.174250,0.086647,0.078736,0.079169,1,1
2137,54,0.066275,0.206950,0.135615,0.142042,0.213687,0.128611,0.069794,1,1
2159,54,0.020754,0.121242,0.088670,0.102996,0.137007,0.038509,0.081318,1,1
2192,55,0.022663,0.243003,0.125773,-0.051110,0.174579,0.142585,0.077917,1,1
2199,55,-0.017252,0.157814,0.068998,0.076086,0.098171,0.083608,0.052035,1,1
2190,55,0.057010,0.009273,0.060013,0.117169,0.091464,0.022174,0.071778,0,1
2174,55,-0.015892,0.177668,0.059630,0.035929,0.184020,0.194977,0.104861,1,1
2171,55,-0.077082,0.176607,0.125291,0.185527,0.144150,0.091616,0.154742,1,1
2193,55,-0.029041,0.159756,0.102814,-0.026746,0.095898,0.086017,0.151121,1,1
2168,55,-0.066055,0.180045,0.040841,0.178556,0.144448,0.033784,0.096136,1,1
2175,55,-0.064864,0.250896,0.191672,0.094611,0.114205,0.133695,0.016279,1,1
2180,55,-0.020140,0.184332,0.098166,0.131715,0.190354,0.130940,0.073845,1,1
2182,55,0.009003,0.255781,0.022112,0.144413,0.124049,0.059787,0.071329,1,1
2195,55,-0.010924,0.197337,0.065400,0.078826,0.073027,0.114344,0.099054,1,1
2173,55,-0.048608,0.264711,0.115029,0.098540,0.108352,0.192082,0.063785,1,1
2164,55,-0.079857,0.262479,0.031176,0.139222,0.239743,0.029724,0.122847,1,1
2179,55,-0.002102,0.182973,0.080463,0.122303,0.106935,0.031001,0.049250,1,1
2167,55,-0.018185,0.254157,0.096701,0.157963,0.192267,0.145447,0.020130,1,1
2176,55,0.038301,0.171932,0.109367,0.155076,0.051849,0.212088,0.079201,1,1
2197,55,0.026134,0.185200,0.037587,0.118582,0.024194,0.233808,0.069522,1,1
2163,55,0.036335,0.248408,0.095225,0.046020,0.196915,0.108504,0.122572,1,1
2170,55,-0.050133,0.191014,0.264655,0.086330,0.273162,0.060836,0.154383,1,1
2162,55,0.014628,0.111929,0.132816,0.110698,0.180289,0.073660,0.056986,1,1
2181,55,-0.119097,0.200233,0.093623,0.170290,0.197019,0.046882,0.134762,1,1
2187,55,-0.046034,0.071902,0.069920,0.114948,0.130759,0.150892,0.138113,1,1
2184,55,-0.027138,0.148153,0.166609,0.153525,0.038030,0.132897,0.135224,1,1
2178,55,0.026608,0.257389,0.131129,0.175142,0.064033,0.048890,0.155369,1,1
2177,55,-0.071025,0.293363,0.124656,0.103499,0.136154,0.158886,0.141982,1,1
2165,55,0.023737,0.202389,0.084245,0.100084,0.164412,0.173482,0.111760,1,1
2161,55,-0.052232,0.209792,0.047816,0.175320,0.181582,0.179619,-0.066573,1,1
2194,55,0.014341,0.155275,0.113054,0.096372,0.126008,0.085650,0.104014,1,1
2183,55,-0.076064,0.203828,0.077132,0.050510,0.133453,0.181122,0.026445,1,1
2172,55,0.011657,0.256905,0.080359,0.082402,0.172909,0.206873,-0.007268,1,1
2189,55,0.030053,0.140767,0.050327,0.157548,0.099395,0.046169,0.099943,1,1
2198,55,0.020218,0.073199,0.045142,0.105565,0.243910,0.117410,0.049535,1,1
2191,55,-0.033223,0.243900,0.033630,0.032267,0.039472,0.129728,0.142495,1,1
2160,55,-0.048278,0.152412,0.136508,0.113684,0.208434,0.167125,0.139082,1,1
2166,55,-0.056328,0.142799,0.036776,0.209796,0.180300,0.088982,0.135724,1,1
2196,55,-0.021679,0.163713,0.088234,0.155439,0.149421,0.077053,0.195438,1,1
2188,55,0.051677,0.149802,-0.011089,0.063738,0.133935,0.091357,0.141679,1,1
2186,55,-0.028125,0.140966,0.114505,0.107499,0.138917,0.148597,0.074158,1,1
2185,55,-0.072833,0.185042,0.057477,0.104620,0.098698,0.113451,0.065154,1,1
2169,55,-0.098286,0.230308,0.063738,0.160611,0.083032,0.055130,0.082806,1,1
2213,56,0.038006,0.278816,0.169892,0.040815,0.232012,0.099843,0.101000,1,1
2204,56,-0.062627,0.139658,0.054742,0.103791,0.197716,0.078746,0.164633,1,1
2212,56,0.082734,0.253505,-0.023484,0.108735,0.117080,0.173970,0.061923,1,1
2226,56,0.006090,0.281099,0.129754,0.120849,0.200427,0.088125,0.023284,1,1
2222,56,0.011161,0.184879,0.076527,0.090301,0.076699,0.043071,0.110535,1,1
2214,56,-0.039318,0.222056,0.112594,0.076050,0.007199,0.199565,0.136095,1,1
2235,56,0.063714,0.163011,0.065304,0.008198,0.153911,0.201925,0.100202,1,1
2224,56,0.033678,0.238744,0.154162,0.152899,0.111157,0.113377,0.098009,1,1
2238,56,0.085016,0.211371,0.149852,0.155973,0.138547,0.022578,0.097743,1,1
2233,56,0.011589,0.203282,0.120733,0.045436,0.248762,0.169507,0.038888,1,1
2231,56,0.038069,0.188336,0.064215,0.070679,0.069348,0.143472,0.135680,1,1
2200,56,0.009315,0.243630,0.049453,0.132537,0.167588,0.131362,0.134047,1,1
2218,56,-0.027686,0.168652,0.129710,0.153305,0.112418,0.200079,0.028234,1,1
2203,56,-0.043907,0.227042,0.001281,0.170548,0.176092,0.086183,0.127881,1,1
2227,56,0.018238,0.157691,0.044440,0.149670,0.263828,0.174740,0.153448,1,1
2202,56,-0.002062,0.236930,0.201238,0.137612,0.148932,0.148821,0.057560,1,1
2220,56,-0.084847,0.135015,0.095448,0.060950,0.187857,0.047014,0.028805,1,1
2211,56,0.021453,0.172149,0.160382,0.129000,0.153522,0.094775,0.134745,1,1
2219,56,-0.050635,0.144914,0.059809,0.148431,0.179517,0.102426,0.044848,1,1
2223,56,0.030681,0.264135,0.143930,0.192701,0.146800,0.153221,0.050422,1,1
2216,56,0.008709,0.200771,0.078468,0.125905,0.019929,0.088915,0.144174,1,1
2210,56,0.076744,0.123784,0.102520,0.155173,0.129342,0.084204,0.109535,1,1
2201,56,-0.022432,0.225390,0.094869,-0.002577,0.180130,0.089445,0.139336,1,1
2234,56,-0.042388,0.162255,0.088401,0.093589,0.209406,0.144905,0.127898,1,1
2239,56,0.010003,0.104802,0.127203,0.109693,0.156470,0.060150,0.143766,1,1
2221,56,0.040772,0.198320,0.055180,0.083201,0.111736,0.207175,0.061077,1,1
2228,56,-0.024544,0.214285,0.059322,0.095163,0.188605,0.118337,-0.036047,1,1
2207,56,0.036806,0.183469,0.018756,0.070352,0.154093,0.138877,0.005369,1,1
2232,56,0.016109,0.145222,0.091216,0.165707,0.155864,0.157618,0.073934,1,1
2205,56,-0.011649,0.240972,0.098066,0.105244,0.069061,0.082014,0.041970,1,1
2215,56,-0.017120,0.263963,0.115599,0.156735,0.118330,0.148207,0.084265,1,1
2230,56,0.011651,0.137032,0.105953,0.170982,0.160573,0.039283,0.109893,1,1
2236,56,-0.073596,0.072257,0.054198,0.195691,0.165384,0.096119,0.075867,1,1
2225,56,0.001709,0.184114,0.083840,0.228272,0.124081,0.123034,0.077592,1,1
2208,56,-0.041494,0.214505,0.088360,0.103832,0.212449,0.135813,0.124925,1,1
2229,56,-0.014371,0.169407,0.200534,0.079820,0.193913,0.088098,0.051371,1,1
2237,56,0.009815,0.160396,0.023608,0.077096,0.166027,-0.000736,0.031635,1,1
2209,56,0.034655,0.225473,0.062663,0.039185,0.107600,0.089912,0.004095,1,1
2217,56,-0.029705,0.225788,0.078111,0.165991,0.277186,0.127422,0.067063,1,1
2206,56,0.038965,0.190517,0.068019,0.194702,0.097141,0.171858,0.068522,1,1
2277,57,0.072275,0.179184,0.130955,0.202192,0.131804,0.164800,0.164429,1,1
2244,57,0.044433,0.157384,0.036986,0.181636,0.172495,0.115696,0.107036,1,1
2242,57,-0.030496,0.245372,0.138580,0.097395,0.167496,0.231569,0.114765,1,1
2262,57,0.004297,0.256889,0.129510,0.177124,0.080591,0.096197,0.018195,1,1
2259,57,0.024761,0.154025,0.047070,0.139523,0.187108,0.223560,0.040287,1,1
2257,57,-0.044688,0.175973,0.141088,0.163637,0.204032,0.120369,0.131272,1,1
2253,57,0.014133,0.158206,0.111611,0.046537,0.202070,0.058642,0.148552,1,1
2245,57,-0.022146,0.142356,0.049792,-0.027719,0.253489,0.132048,0.070567,1,1
2267,57,0.016659,0.133355,0.128197,0.102334,0.162809,0.049670,0.070057,1,1
2243,57,-0.070670,0.211089,0.155556,0.253916,0.081270,0.241687,0.097612,1,1
2279,57,0.041685,0.153097,0.113608,0.192397,0.092209,0.098248,0.107760,1,1
2276,57,0.049497,0.233067,0.173995,0.089749,0.150224,0.146970,0.087026,1,1
2247,57,-0.071303,0.147177,0.137460,0.135850,0.159765,0.152201,0.127761,1,1
2266,57,0.090264,0.202580,0.069329,0.119662,0.160892,0.122475,0.141360,1,1
2255,57,0.100855,0.168973,0.091660,0.197292,0.130201,0.101718,0.057070,1,1
2270,57,-0.083847,0.180611,0.047227,0.114765,0.232159,0.087069,0.101262,1,1
2241,57,-0.101103,0.246276,0.078257,0.149725,0.208711,0.103387,0.051058,1,1
2254,57,-0.036169,0.192580,0.093444,0.123450,0.107833,0.079441,0.103079,1,1
2249,57,-0.014424,0.186701,0.225424,0.027948,0.195078,0.189647,0.177496,1,1
2251,57,0.049078,0.213640,0.094749,0.138437,0.112168,0.100996,0.102085,1,1
2261,57,0.133578,0.181511,0.168525,0.098274,0.170611,0.103677,0.054671,1,1
2248,57,-0.027177,0.199916,0.129813,0.196021,0.185983,0.192141,0.092511,1,1
2268,57,0.087717,0.112408,0.084923,0.189438,0.085742,0.174043,0.141084,1,1
2269,57,-0.078419,0.185799,0.128113,0.169991,0.162921,0.129490,0.130225,1,1
2250,57,-0.041469,0.247978,0.156936,0.145418,0.259877,0.095452,0.165819,1,1
2256,57,0.000508,0.243760,0.085087,0.121990,0.187190,0.109433,0.044592,1,1
2260,57,-0.027337,0.147901,0.155375,0.121293,0.140726,0.189277,0.071076,1,1
2264,57,0.006901,0.173852,0.077117,0.255846,0.204433,0.170266,0.188326,1,1
2275,57,0.032097,0.224076,0.040038,0.112734,0.184263,0.076401,0.043647,1,1
2274,57,0.040141,0.223306,0.132341,0.147915,0.133926,0.163435,0.092567,1,1
2263,57,0.003624,0.220311,0.072645,0.112983,0.105668,0.143206,0.035257,1,1
2252,57,0.007167,0.285471,0.097334,0.040343,0.183477,0.063791,0.121214,1,1
2240,57,0.099401,0.220224,0.096536,0.161417,0.115312,0.068485,0.167340,1,1
2271,57,-0.010774,0.276110,0.120286,0.139297,0.159989,0.078802,0.150857,1,1
2258,57,-0.037290,0.192133,0.110188,0.153628,0.132862,0.182042,0.127244,1,1
2278,57,0.035074,0.174117,0.095545,0.185159,0.196861,0.153553,0.144944,1,1
2246,57,0.046486,0.205275,0.069088,0.067174,0.178536,0.070307,0.012504,1,1
2272,57,0.013432,0.140620,0.054193,0.138070,0.084274,0.062389,0.060163,1,1
2273,57,0.008550,0.210336,0.053915,0.212292,0.034601,0.084008,0.067140,1,1
2265,57,-0.022558,0.174740,0.102605,0.075028,0.171931,0.128285,-0.010389,1,1
2283,58,-0.013552,0.237358,0.075522,0.214607,0.075140,0.067122,0.026395,1,1
2286,58,-0.110447,0.241946,0.076320,0.116096,0.189184,0.153104,0.066281,1,0
2309,58,0.037769,0.108364,0.036153,0.232126,0.228919,0.142563,0.097028,1,1
2295,58,-0.039239,0.199362,0.218973,0.138104,0.117990,0.113764,0.069548,1,1
2299,58,0.069974,0.191419,0.207369,0.215710,0.126834,0.179296,0.108058,1,1
2280,58,0.072581,0.217246,0.038511,0.156767,0.190691,0.189849,0.015674,1,1
2319,58,-0.022324,0.133909,0.134426,0.125674,0.078261,0.105179,0.168759,1,1
2282,58,0.097029,0.189246,0.191129,0.115137,0.208055,0.120037,0.084839,1,1
2290,58,0.090984,0.276976,0.146121,0.087231,0.213537,0.136889,0.105603,1,1
2313,58,-0.015322,0.039374,0.096045,0.099209,0.156078,0.113124,0.152854,0,1
2307,58,-0.060576,0.111462,0.091528,0.054697,0.107741,0.141445,0.032708,1,1
2304,58,-0.022335,0.140196,0.144231,0.094087,0.061061,0.114446,0.178791,1,1
2293,58,0.029304,0.121213,0.117301,0.033761,0.159624,0.065539,0.098627,1,1
2308,58,0.017504,0.174605,0.128723,0.205437,0.126720,0.165202,0.037952,1,1
2287,58,0.028265,0.106830,0.132648,0.103099,0.169349,0.101973,0.144486,1,1
2315,58,0.005376,0.138258,0.086588,0.120228,0.214812,0.201251,0.116758,1,1
2302,58,0.019302,0.113994,0.144113,0.109957,0.179610,0.137276,0.087453,1,1
2317,58,0.102803,0.067186,0.151674,0.101356,0.174876,0.009473,0.111208,0,1
2288,58,-0.113354,0.206925,0.072167,0.162061,0.040997,0.129756,0.132462,1,1
2306,58,0.000330,0.290794,0.094928,0.225547,0.153353,0.156988,0.146524,1,1
2301,58,0.046870,0.135392,0.085648,0.042213,0.071472,0.156860,0.199142,1,1
2303,58,0.033708,0.142531,0.099905,0.136579,0.155388,0.115443,0.137154,1,1
2284,58,0.021824,0.285882,0.094271,0.119389,0.170527,0.080335,0.085854,1,1
2311,58,0.011328,0.141176,0.119420,0.237198,0.193334,0.137612,0.161290,1,1
2300,58,-0.005719,0.162203,0.090529,0.113345,0.056316,0.178893,0.077831,1,1
2292,58,-0.008024,0.212631,0.012265,0.135045,0.215519,0.179386,0.159700,1,1
2297,58,-0.044226,0.159714,0.069897,0.137271,0.101540,0.144851,0.063555,1,1
2281,58,-0.010046,0.117533,0.139871,0.083856,0.165159,0.177152,0.116152,1,1
2291,58,0.061300,0.274452,0.067217,0.180863,0.164283,0.138161,0.063142,1,1
2294,58,0.008999,0.235257,0.168222,0.050306,0.122220,0.155684,0.070694,1,1
2310,58,0.140319,0.207030,0.130194,0.065794,0.123960,0.139278,0.063615,1,1
2318,58,0.033535,0.159668,0.092295,0.175717,0.113044,0.176880,0.081094,1,1
2305,58,0.017010,0.151667,0.218236,0.105159,0.159602,0.025304,0.141662,1,1
2289,58,0.063840,0.187508,0.131646,-0.015313,0.083868,0.085221,0.081446,1,1
2298,58,0.012671,0.246082,0.044684,0.031787,0.130014,0.112919,0.067421,1,1
2316,58,0.030438,0.343524,0.175083,0.143962,0.195991,0.066680,0.159944,1,1
2296,58,0.114376,0.087996,0.144334,0.187537,0.074533,0.103726,0.063974,1,1
2285,58,0.038302,0.154106,0.088860,0.205661,0.323285,0.105262,0.107565,1,1
2314,58,-0.047333,0.137796,0.141682,0.119485,0.059275,0.031144,0.148950,1,1
2312,58,-0.000543,0.198413,0.073652,0.200510,0.174873,0.070345,0.162577,1,1
2354,59,0.034138,0.109698,0.169529,0.153171,0.151858,0.159628,0.136543,1,1
2331,59,0.035093,0.249460,0.097018,0.139486,0.112544,0.134260,0.082906,1,1
2347,59,0.072493,0.120787,0.160080,0.083255,0.238773,0.205286,0.102372,1,1
2321,59,-0.064373,0.053143,0.131843,0.158579,0.176620,0.133999,0.017527,1,0
2348,59,0.046483,0.174756,0.134636,0.129097,0.105131,0.071970,0.120645,1,1
2355,59,0.044212,0.238925,0.060517,0.156295,0.212990,0.121749,0.045342,1,1
2340,59,0.026036,0.111949,0.062099,-0.019856,0.152509,0.118342,0.130986,1,1
2335,59,-0.008523,0.157915,0.088428,0.121765,0.147636,0.164526,0.099601,1,1
2349,59,0.011828,0.132179,0.200894,0.167668,0.160213,0.231329,0.122973,1,1
2353,59,0.002021,0.143002,0.137958,0.170737,0.134948,0.147319,0.083445,1,1
2328,59,0.005872,0.241685,0.086509,0.211091,0.129778,0.101033,0.125307,1,1
2333,59,-0.053360,0.208474,0.135877,0.160746,0.136583,0.140290,0.096572,1,1
2324,59,0.001722,0.190558,0.082624,0.072789,0.137953,0.125275,0.090172,1,1
2351,59,0.064239,0.202057,0.224956,0.133135,0.179547,0.117975,0.025203,1,1
2327,59,0.019367,0.200573,0.113879,0.105460,0.143118,0.146784,0.093574,1,1
2323,59,0.103152,0.263338,0.146359,0.041809,0.214740,0.195881,0.105572,1,1
2338,59,-0.031002,0.209920,0.101006,0.127641,0.167459,0.075325,0.107388,1,1
2344,59,-0.045325,0.136852,0.120641,0.213727,0.109271,0.177230,0.089462,1,1
2346,59,0.020390,0.198936,0.151106,0.143517,0.195419,0.161308,0.096027,1,1
2342,59,0.048299,0.100007,0.055257,0.169024,0.139596,0.101883,0.225038,1,1
2339,59,0.045825,0.228418,0.156986,0.136819,0.142442,0.095522,0.127041,1,1
2345,59,-0.020165,0.069658,0.083351,0.138069,0.171845,0.116964,0.084279,1,1
2341,59,0.043777,0.255740,0.122492,0.173342,0.120168,0.177591,0.173035,1,1
2330,59,-0.037876,0.137941,0.150469,0.042290,0.144146,0.101821,0.195730,1,1
2359,59,0.075867,0.057704,0.031103,0.111568,0.154866,0.164760,0.063383,1,1
2350,59,0.066794,0.123720,0.104415,0.138408,0.158861,0.040549,0.187727,1,1
2343,59,0.089653,0.146499,0.057331,0.113538,0.185301,0.126922,0.147174,1,1
2326,59,0.004151,0.081628,0.085620,0.214895,0.149923,0.044343,0.078902,1,1
2325,59,0.080567,0.308451,0.073564,0.092666,0.123914,0.154324,0.074629,1,1
2320,59,0.037363,0.123691,0.040143,0.181171,0.207179,0.134154,0.071179,1,1
2332,59,0.002103,0.240119,0.147262,0.142751,0.163667,0.168619,0.085918,1,1
2336,59,-0.000330,0.103691,0.049147,0.059640,0.193530,0.215700,0.067101,1,1
2337,59,0.062723,0.193028,0.075552,0.059303,0.103983,0.116745,0.115051,1,1
2352,59,0.008974,0.162063,0.124409,0.161559,0.095808,0.140169,0.016795,1,1
2322,59,0.058373,0.161248,0.147136,0.105602,0.109541,0.107479,0.125221,1,1
2357,59,0.042311,0.110316,0.055269,0.012709,0.241009,0.096182,0.081982,1,1
2334,59,-0.015095,0.222290,0.085829,0.172587,0.155489,0.122454,0.087002,1,1
2329,59,-0.022528,0.182549,0.061158,0.247690,0.150830,0.197782,0.152536,1,1
2356,59,0.047502,0.140459,0.015134,0.134176,0.191896,0.244204,0.079458,1,1
2358,59,0.072939,0.178714,0.143636,0.153448,0.128538,0.102209,0.062732,1,1
2393,60,0.014551,0.034414,0.104562,0.148840,0.115870,0.119831,0.101923,0,1
2391,60,0.095201,0.154861,0.112256,0.106099,0.164407,0.130220,0.103082,1,1
2396,60,0.070346,0.197366,0.137893,0.164089,0.129094,0.114860,0.047330,1,1
2367,60,0.091038,0.232512,0.092959,0.139274,0.181788,0.116040,0.044782,1,1
2399,60,0.036021,0.211797,0.183015,0.203196,0.168050,0.140033,0.145072,1,1
2373,60,0.058065,0.212968,0.094711,0.200097,0.111744,0.080093,0.066724,1,1
2389,60,0.088676,0.187138,0.175463,0.094030,0.074511,0.124210,0.119427,1,1
2386,60,0.005693,0.246444,0.184595,0.078376,0.223885,0.097632,0.115885,1,1
2368,60,0.015220,0.194673,0.069676,0.101356,0.202956,0.174165,0.088672,1,1
2379,60,0.064888,0.241373,0.146653,0.146822,0.199497,0.162907,0.102633,1,1
2372,60,-0.016822,0.201094,-0.025681,0.080929,0.185620,0.132931,0.021828,1,1
2365,60,-0.032129,0.092091,0.008711,0.098493,0.133349,0.177094,0.120863,1,1
2374,60,0.075597,0.147583,0.114868,0.154692,0.136010,0.127514,0.168836,1,1
2371,60,0.009296,0.166152,0.140727,0.191232,0.101231,0.143027,0.142417,1,1
2377,60,-0.024823,0.248706,0.027899,0.176875,0.101691,0.171932,0.179662,1,1
2366,60,0.110168,0.189848,0.147392,0.179559,0.178129,0.103778,0.139739,1,1
2360,60,0.011603,0.230353,0.059733,0.136165,0.160989,0.108449,0.123363,1,1
2383,60,0.018669,0.278371,0.119268,0.106940,0.133016,0.200107,0.022961,1,1
2394,60,0.102985,0.019439,0.152851,0.146631,0.221154,0.037381,0.131285,0,1
2395,60,0.050770,0.148024,0.080406,0.248723,0.147926,0.221198,0.039991,1,1
2397,60,0.048716,0.236189,0.134607,0.152535,0.209204,0.132927,0.062237,1,1
2375,60,0.024296,0.183834,0.179753,0.117258,0.225671,0.087588,0.136317,1,1
2398,60,-0.042747,0.145891,0.101436,0.221588,0.150269,0.197747,0.222347,1,1
2369,60,0.101719,0.214142,0.090708,0.188777,0.169105,0.099153,0.092248,1,1
2376,60,-0.015948,0.212685,0.060943,0.110999,0.130278,0.062282,0.157913,1,1
2378,60,0.008696,0.193567,0.170988,0.205761,0.283211,0.082358,0.092247,1,1
2388,60,0.044670,0.202926,0.067898,0.094522,0.200917,0.099967,0.081943,1,1
2385,60,0.046867,0.082142,0.075877,0.114780,0.085779,0.130515,0.199515,1,1
2363,60,0.058528,0.169546,0.041456,0.144540,0.313740,0.017227,0.101088,1,1
2370,60,-0.037973,0.257293,0.119955,0.131953,0.095593,0.207825,0.081528,1,1
2382,60,-0.017254,0.219167,0.075013,0.118256,0.304752,0.196980,0.109560,1,1
2361,60,-0.039215,0.175254,0.136098,0.127171,0.226761,0.091231,0.159090,1,1
2392,60,0.083203,0.140795,0.082883,0.141670,0.148535,0.097205,0.053975,1,1
2381,60,0.014867,0.241702,0.157877,0.107963,0.117823,0.121234,0.151227,1,1
2362,60,-0.017454,0.167765,0.162942,0.114959,0.146570,0.138069,0.109097,1,1
2387,60,0.063531,0.161719,0.109151,0.072397,0.133919,0.150225,0.081646,1,1
2384,60,-0.001929,0.171999,0.180988,0.182423,0.123781,0.137588,0.117180,1,1
2380,60,0.082504,0.227454,0.260355,0.128668,0.086457,0.225192,0.020065,1,1
2390,60,0.112793,0.151503,0.020326,0.223695,0.174349,0.101663,0.083394,1,1
2364,60,0.043467,0.167302,0.158147,0.116590,0.166785,0.191996,0.118607,1,1
2420,61,0.079117,0.110279,0.113096,0.061623,0.214443,0.260738,0.052682,1,1
2410,61,0.060990,0.215803,0.171156,0.207577,0.244410,0.275343,0.122342,1,1
2418,61,-0.028376,0.242427,0.117935,0.167979,0.193179,0.193830,0.197874,1,1
2424,61,-0.021499,0.042255,0.120981,0.093867,0.152019,0.162312,0.182817,0,1
2402,61,-0.083123,0.157486,0.137977,0.142951,0.094307,0.135562,0.072630,1,1
2422,61,0.084929,0.199676,0.050371,0.153267,0.242318,0.127604,0.075592,1,1
2413,61,-0.000900,0.215727,0.062440,0.212639,0.113012,0.119850,0.215548,1,1
2434,61,0.051485,0.212373,0.227735,0.061953,0.154737,0.164413,0.166226,1,1
2428,61,0.029242,0.193435,0.119503,0.250625,0.136927,0.110276,0.086697,1,1
